epoch,lossRate,learnRate,trainAcc,testAcc
0,1.5832699537277222,0.0006394955530196126,44.41154700222057,43.20794148380355
1,1.391403079032898,7.783603724897385e-05,47.50293899943397,46.37756879136189
2,1.604784369468689,0.00012494446518477245,50.50724953193713,49.26854754440961
3,1.4063570499420166,0.0007128896457827004,51.495624156398314,50.10449320794148
4,1.6201564073562622,0.0009938441702977926,53.37658379413942,51.86346220828979
5,1.3086892366409302,0.0005626666167820194,54.61314059302478,52.47300592128178
6,1.3841183185577393,4.112268715803574e-05,55.270605651587054,53.04771856495994
7,1.435226559638977,0.00018128800512570237,56.084817346627766,53.48310693138279
8,1.3120743036270142,0.0007810416889262447,56.62907650106674,53.70950888192267
9,1.3999804258346558,0.0009755282581477957,56.611660208124704,52.75165447579241
10,1.251855731010437,0.00048429462046115275,57.460704489049505,54.92859630790665
11,1.7179025411605835,1.5708419435674336e-05,57.804676274654945,53.814002089864154
12,1.1402770280838013,0.0002454792921250376,58.76257238646754,54.510623476140715
13,1.2512078285217283,0.0008422735529643495,58.10510732790526,54.2319749216301
14,1.1680623292922974,0.0009455032620950297,58.84965385117778,54.319052594914666
15,1.2036454677581787,0.00040630934270712195,58.588409457047064,54.3712991988854
16,1.1342428922653198,2.2190176984613885e-06,58.614533896460145,53.552769070010456
17,1.3325281143188477,0.0003159377236578139,58.73644794705447,54.45837687216998
18,1.3545843362808228,0.0008950775061874422,58.975921975007616,54.38871473354232
19,1.2894219160079956,0.0009045084971864535,58.662428702050775,54.754440961337515
20,1.1152994632720947,0.00033063103987787825,,
21,1.3476272821426392,9.866357858653857e-07,,
22,1.171726942062378,0.00039092837930182256,,
23,1.3661787509918213,0.0009381533400229986,,
24,1.1436773538589478,0.000853553390593456,,
25,1.0040760040283203,0.00025912316294896307,,
26,0.9953339099884032,1.2041619030633455e-05,,
27,1.0620349645614624,0.00046860474023535756,,
28,1.324895977973938,0.0009704403844762421,,
29,1.341227889060974,0.0007938926261447885,,
30,1.3537455797195437,0.00019354647317367494,,
31,1.4156086444854736,3.511175705583898e-05,,
32,1.119043231010437,0.0005470541566600183,,
33,1.0345561504364014,0.0009911436253647926,,
34,1.0613926649093628,0.0007269952498694424,,
35,1.0968769788742063,0.00013551568628912642,,
36,1.0254496335983276,6.962898649805037e-05,,
37,1.351953148841858,0.0006243449435820086,,
38,1.10373854637146,0.0009997532801812902,,
39,1.1637439727783203,0.0006545084971881985,,
40,0.94291353225708,8.645971286273703e-05,,
41,1.259373664855957,0.00011474337861228175,,
42,1.0705920457839966,0.0006985739453178728,,
43,1.156089186668396,0.0009960573506572381,,
44,1.2062978744506836,0.0005782172325196019,,
45,1.1346023082733154,4.758647376707103e-05,,
46,1.0534204244613647,0.00016934406733868748,,
47,1.528028964996338,0.0007679133974885034,,
48,1.4261751174926758,0.0009801468428397915,,
49,1.020524263381958,0.000500000000001995,,
50,1.4274085760116575,1.9853157161506043e-05,,
51,0.9646000862121582,0.00023208660251077174,,
52,1.082347750663757,0.0008306559326650247,,
53,1.465948224067688,0.000952413526232371,,
54,1.0272376537322998,0.0004217827674807291,,
55,1.2764488458633425,3.942649342776139e-06,,
56,0.9786818623542786,0.0003014260546822618,,
57,1.1159539222717283,0.0008852566213892931,,
58,1.302519917488098,0.0009135402871345929,,
59,1.2052533626556396,0.000345491502812482,,
60,1.1455659866333008,2.4671981713481043e-07,,
61,1.1772454977035522,0.00037565505641912064,,
62,1.391951560974121,0.0009303710135015468,,
63,0.9330729246139526,0.0008644843137126065,,
64,1.3269068002700806,0.0002730047501295881,,
65,1.147854208946228,8.856374635720047e-06,,
66,1.1853731870651243,0.00045294584334156597,,
67,0.9616236090660096,0.0009648882429486924,,
68,1.0968515872955322,0.0008064535268266785,,
69,1.2055130004882812,0.0002061073738543604,,
70,1.2896451950073242,2.955961552300331e-05,,
71,0.9562933444976808,0.0005313952597684073,,
72,1.2745963335037231,0.0009879583809718202,,
73,1.183207392692566,0.0007408768370546694,,
74,1.1192781925201416,0.00014644660940683383,,
75,1.0150176286697388,6.18466599777512e-05,,
76,1.1810308694839478,0.0006090716207013105,,
77,1.165828824043274,0.0009990133642217764,,
78,1.1985872983932495,0.0006693689601246951,,
79,1.33232843875885,9.549150281307042e-05,,
80,1.033972144126892,0.00010492249381218152,,
81,1.204986333847046,0.0006840622763392655,,
82,1.128923773765564,0.0009977809822997415,,
83,0.8199039697647095,0.0005936906572978184,,
84,1.0376166105270386,5.449673790599647e-05,,
85,1.216625690460205,0.0001577264470353534,,
86,0.9447160363197328,0.0007545207078757312,,
87,1.020263910293579,0.0009842915805605493,,
88,1.231178879737854,0.0005157053795384609,,
89,1.0532901287078855,2.4471741852648034e-05,,
90,1.1461001634597778,0.00021895831107462526,,
91,1.3812240362167358,0.0008187119948791518,,
92,1.262830376625061,0.000958877312836387,,
93,1.1647465229034424,0.00043733338321652344,,
94,0.8871033191680908,6.155829702424904e-06,,
95,1.1544893980026243,0.00028711035421781055,,
96,1.190506935119629,0.0008750555348184198,,
97,0.9390944838523864,0.0009221639627568055,,
98,1.2175066471099854,0.0003605044469784539,,
99,1.0417248010635376,0.0,,
