epoch,lossRate,learnRate,trainAcc,testAcc
0,1.7522183656692505,0.0001,24.93142334654068,23.9463601532567
1,1.7303941249847412,1e-05,28.85444333173684,27.89968652037617
2,1.784682035446167,1e-05,28.789132233204164,28.770463253221866
3,1.7351306676864624,1e-05,28.11425088169983,28.43956809474051
4,1.7450796365737915,1.0000000000000002e-06,28.5453041320155,28.12608847091605
5,1.7683424949645996,1.0000000000000002e-06,28.6193233770192,28.40473702542668
6,1.7439346313476562,1.0000000000000002e-06,28.706404841729437,28.96203413444793
7,1.729506254196167,1.0000000000000002e-06,28.131667174641876,28.33507488679902
8,1.7041901350021362,1.0000000000000002e-07,28.72382113467148,28.387321490769768
9,1.7502374649047852,1.0000000000000002e-07,28.75865372055557,27.84743991640543
10,1.7782301902770996,1.0000000000000002e-07,28.74123742761353,28.631138975966557
11,1.6924381256103516,1.0000000000000002e-07,28.497409326424872,29.031696273075582
12,1.7307170629501345,1.0000000000000002e-07,28.31889232376888,28.735632183908038
13,1.7457283735275269,1.0000000000000002e-07,28.514825619366917,28.195750609543712
14,1.7351536750793457,1.0000000000000002e-07,28.797840379675186,28.07384186694531
15,1.7642924785614014,1.0000000000000002e-07,28.305830104062352,28.64855451062347
16,1.7438362836837769,1.0000000000000002e-07,28.33195454347542,28.718216649251133
17,1.7722327709197998,1.0000000000000002e-07,28.46693081377628,28.50923023336816
18,1.7443912029266355,1.0000000000000002e-07,28.57142857142857,28.59630790665273
19,1.778279185295105,1.0000000000000002e-07,28.77607001349763,28.526645768025077
20,1.7183570861816406,1.0000000000000002e-07,,
21,1.7707093954086304,1.0000000000000002e-07,,
22,1.7388966083526611,1.0000000000000002e-07,,
23,1.70141339302063,1.0000000000000002e-07,,
24,1.7430672645568848,1.0000000000000002e-07,,
25,1.7565076351165771,1.0000000000000002e-07,,
26,1.7530066967010498,1.0000000000000002e-07,,
27,1.7529538869857788,1.0000000000000002e-07,,
28,1.7567088603973389,1.0000000000000002e-07,,
29,1.7429015636444092,1.0000000000000002e-07,,
30,1.7403372526168823,1.0000000000000002e-07,,
31,1.7676063776016235,1.0000000000000002e-07,,
32,1.7379518747329712,1.0000000000000002e-07,,
33,1.7737427949905396,1.0000000000000002e-07,,
34,1.76278817653656,1.0000000000000002e-07,,
35,1.7704118490219116,1.0000000000000002e-07,,
36,1.7606887817382812,1.0000000000000002e-07,,
37,1.747758150100708,1.0000000000000002e-07,,
38,1.7661751508712769,1.0000000000000002e-07,,
39,1.7819234132766724,1.0000000000000002e-07,,
40,1.7317343950271606,1.0000000000000002e-07,,
41,1.7847858667373655,1.0000000000000002e-07,,
42,1.773934841156006,1.0000000000000002e-07,,
43,1.7401564121246338,1.0000000000000002e-07,,
44,1.740511775016785,1.0000000000000002e-07,,
45,1.7515939474105835,1.0000000000000002e-07,,
46,1.701425313949585,1.0000000000000002e-07,,
47,1.768640160560608,1.0000000000000002e-07,,
48,1.7408539056777954,1.0000000000000002e-07,,
49,1.770867109298706,1.0000000000000002e-07,,
50,1.7789725065231323,1.0000000000000002e-07,,
51,1.7322660684585571,1.0000000000000002e-07,,
52,1.746987223625183,1.0000000000000002e-07,,
53,1.748213768005371,1.0000000000000002e-07,,
54,1.783010482788086,1.0000000000000002e-07,,
55,1.7005739212036133,1.0000000000000002e-07,,
56,1.7708990573883057,1.0000000000000002e-07,,
57,1.7391078472137451,1.0000000000000002e-07,,
58,1.741172432899475,1.0000000000000002e-07,,
59,1.7757526636123655,1.0000000000000002e-07,,
60,1.7920721769332886,1.0000000000000002e-07,,
61,1.7308822870254517,1.0000000000000002e-07,,
62,1.7604531049728394,1.0000000000000002e-07,,
63,1.8173279762268064,1.0000000000000002e-07,,
64,1.734367609024048,1.0000000000000002e-07,,
65,1.7609682083129885,1.0000000000000002e-07,,
66,1.7475683689117432,1.0000000000000002e-07,,
67,1.7347841262817385,1.0000000000000002e-07,,
68,1.7450182437896729,1.0000000000000002e-07,,
69,1.7485593557357788,1.0000000000000002e-07,,
70,1.7230610847473145,1.0000000000000002e-07,,
71,1.774670124053955,1.0000000000000002e-07,,
72,1.757559895515442,1.0000000000000002e-07,,
73,1.7510544061660769,1.0000000000000002e-07,,
74,1.7289087772369385,1.0000000000000002e-07,,
75,1.7372299432754517,1.0000000000000002e-07,,
76,1.7936969995498655,1.0000000000000002e-07,,
77,1.7483657598495483,1.0000000000000002e-07,,
78,1.757574200630188,1.0000000000000002e-07,,
79,1.7401715517044067,1.0000000000000002e-07,,
80,1.8012616634368896,1.0000000000000002e-07,,
81,1.752193808555603,1.0000000000000002e-07,,
82,1.7419848442077637,1.0000000000000002e-07,,
83,1.7445125579833984,1.0000000000000002e-07,,
84,1.751027226448059,1.0000000000000002e-07,,
85,1.7546380758285522,1.0000000000000002e-07,,
86,1.759437084197998,1.0000000000000002e-07,,
87,1.732466459274292,1.0000000000000002e-07,,
88,1.831018686294556,1.0000000000000002e-07,,
89,1.7769254446029663,1.0000000000000002e-07,,
90,1.72724711894989,1.0000000000000002e-07,,
91,1.7172622680664062,1.0000000000000002e-07,,
92,1.7173234224319458,1.0000000000000002e-07,,
93,1.7316887378692627,1.0000000000000002e-07,,
94,1.7625826597213743,1.0000000000000002e-07,,
95,1.7692525386810305,1.0000000000000002e-07,,
96,1.7228403091430664,1.0000000000000002e-07,,
97,1.784354567527771,1.0000000000000002e-07,,
98,1.7337664365768433,1.0000000000000002e-07,,
99,1.7314852476119995,1.0000000000000002e-07,,
