epoch,lossRate,learnRate,trainAcc,testAcc
0,1.655268907546997,1.0000000000000002e-07,36.62646405712544,37.14733542319749
1,1.6283127069473269,1.0000000000000006e-12,36.57856925153481,37.582723789620346
2,1.6430745124816897,1.000000000000001e-16,36.53067444594418,36.64228491814699
3,1.610905647277832,1.0000000000000012e-21,36.77450254713284,36.85127133402995
4,1.623014211654663,1.0000000000000014e-25,36.7962729133104,36.90351793800069
5,1.6057853698730469,1.0000000000000017e-30,36.97478991596639,36.868686868686865
6,1.598899245262146,1.0000000000000019e-34,36.62210998388993,36.08498780912574
7,1.6276953220367432,1.000000000000002e-39,36.43488483476292,37.37373737373737
8,1.5669176578521729,1.0000000000000023e-43,36.42617668829189,37.65238592824799
9,1.616337537765503,1.0000000000000024e-48,36.59163147124135,36.71194705677464
10,1.653899073600769,1.0000000000000026e-52,36.447947054469445,37.33890630442354
11,1.6341285705566406,1.000000000000003e-57,36.58292332477032,36.293974225008704
12,1.6508203744888306,1.0000000000000035e-61,36.513258153002134,35.89341692789968
13,1.5550462007522583,1.0000000000000038e-66,36.57421517829929,36.868686868686865
14,1.6111308336257937,1.0000000000000042e-70,36.80062698654591,36.868686868686865
15,1.622949242591858,1.0000000000000044e-75,36.41311446858536,37.02542668059909
16,1.605018973350525,1.0000000000000045e-79,36.59163147124135,36.83385579937304
17,1.6169761419296265,1.0000000000000048e-84,36.41311446858536,36.88610240334378
18,1.617148518562317,1.000000000000005e-88,36.76144032742631,37.06025774991292
19,1.6095556020736694,1.0000000000000054e-93,36.831105499194486,36.50296064089167
20,1.6068956851959229,1.0000000000000058e-97,36.36521966299473,36.95576454197143
21,1.6245498657226562,1.000000000000006e-102,36.78321069360387,37.54789272030651
22,1.6341078281402588,1.0000000000000064e-106,36.52632037270867,37.12991988854058
23,1.6466343402862549,1.0000000000000066e-111,36.70919144860016,37.26924416579589
24,1.6009012460708618,1.0000000000000069e-115,36.47407149388252,37.33890630442354
25,1.630850076675415,1.000000000000007e-120,36.73966996124875,36.74677812608847
26,1.601402759552002,1.0000000000000073e-124,36.38699002917229,36.74677812608847
27,1.6126399040222168,1.0000000000000076e-129,36.700483302129136,36.62486938349007
28,1.6238152980804443,1.0000000000000079e-133,36.40876039534985,37.878787878787875
29,1.599764704704285,1.0000000000000081e-138,36.80933513301693,36.88610240334378
30,1.595799207687378,1.0000000000000084e-142,36.36521966299473,36.60745384883316
31,1.6595449447631836,1.0000000000000087e-147,36.73966996124875,37.21699756182515
32,1.5929844379425049,1.0000000000000091e-151,36.71354552183568,37.14733542319749
33,1.5957756042480469,1.0000000000000094e-156,36.704837375364654,37.60013932427725
34,1.6248126029968262,1.0000000000000096e-160,36.63517220359646,36.71194705677464
35,1.6229013204574585,1.0000000000000099e-165,36.77885662036835,37.14733542319749
36,1.583178162574768,1.0000000000000102e-169,36.78321069360387,37.321490769766626
37,1.6251094341278076,1.0000000000000105e-174,36.59598554447685,37.26924416579589
38,1.6082205772399902,1.0000000000000108e-178,36.86158401184308,36.677115987460816
39,1.700413703918457,1.000000000000011e-183,36.80062698654591,37.56530825496342
40,1.6304820775985718,1.0000000000000114e-187,,
41,1.596135497093201,1.0000000000000116e-192,,
42,1.6125097274780271,1.0000000000000117e-196,,
43,1.611675262451172,1.000000000000012e-201,,
44,1.6312415599822998,1.0000000000000122e-205,,
45,1.622219443321228,1.0000000000000122e-210,,
46,1.5675482749938965,1.0000000000000125e-214,,
47,1.6343804597854614,1.0000000000000126e-219,,
48,1.662151336669922,1.0000000000000128e-223,,
49,1.5873795747756958,1.000000000000013e-228,,
50,1.6294264793395996,1.0000000000000133e-232,,
51,1.5698788166046145,1.0000000000000134e-237,,
52,1.6433236598968506,1.0000000000000136e-241,,
53,1.617884874343872,1.000000000000014e-246,,
54,1.6165239810943604,1.0000000000000143e-250,,
55,1.606043815612793,1.0000000000000146e-255,,
56,1.6192548274993896,1.000000000000015e-259,,
57,1.6489875316619873,1.0000000000000152e-264,,
58,1.618096113204956,1.0000000000000153e-268,,
59,1.6128361225128174,1.0000000000000155e-273,,
60,1.6398422718048096,1.0000000000000156e-277,,
61,1.6109963655471802,1.0000000000000159e-282,,
62,1.5810461044311523,1.0000000000000161e-286,,
63,1.6554348468780518,1.0000000000000163e-291,,
64,1.6419934034347534,1.0000000000000166e-295,,
65,1.659546971321106,1.0000000000000168e-300,,
66,1.5947775840759275,1.000000000000017e-304,,
67,1.6009093523025513,1.000000000000017e-309,,
68,1.6023380756378174,1e-313,,
69,1.6501535177230835,1e-318,,
70,1.617008924484253,1e-322,,
71,1.6107975244522097,0.0,,
72,1.5993287563323977,0.0,,
73,1.5988540649414062,0.0,,
74,1.5802830457687378,0.0,,
75,1.5961833000183103,0.0,,
76,1.6420329809188845,0.0,,
77,1.6225229501724243,0.0,,
78,1.664368748664856,0.0,,
79,1.6609725952148438,0.0,,
80,1.611456036567688,0.0,,
81,1.6285594701766968,0.0,,
82,1.666348218917847,0.0,,
83,1.6368619203567505,0.0,,
84,1.6184812784194946,0.0,,
85,1.6341705322265625,0.0,,
86,1.6594661474227903,0.0,,
87,1.646026372909546,0.0,,
88,1.6191750764846802,0.0,,
89,1.6287841796875,0.0,,
90,1.57858145236969,0.0,,
91,1.646660089492798,0.0,,
92,1.5895377397537231,0.0,,
93,1.6153849363327026,0.0,,
94,1.5890086889266968,0.0,,
95,1.661110281944275,0.0,,
96,1.6257915496826172,0.0,,
97,1.6050244569778442,0.0,,
98,1.6109285354614258,0.0,,
99,1.721732497215271,0.0,,
100,1.6054470539093018,0.0,,
101,1.6077957153320312,0.0,,
102,1.6224430799484253,0.0,,
103,1.601982831954956,0.0,,
104,1.633682131767273,0.0,,
105,1.599061131477356,0.0,,
106,1.648936748504639,0.0,,
107,1.627280592918396,0.0,,
108,1.6280231475830078,0.0,,
109,1.6320844888687134,0.0,,
110,1.634887933731079,0.0,,
111,1.5870665311813354,0.0,,
112,1.6317256689071655,0.0,,
113,1.6352499723434448,0.0,,
114,1.6758275032043457,0.0,,
115,1.6054811477661133,0.0,,
116,1.6262294054031372,0.0,,
117,1.666304111480713,0.0,,
118,1.595408916473389,0.0,,
119,1.6305396556854248,0.0,,
120,1.5645408630371094,0.0,,
121,1.5676262378692627,0.0,,
122,1.6260660886764526,0.0,,
123,1.6000243425369265,0.0,,
124,1.6167885065078735,0.0,,
125,1.6713097095489502,0.0,,
126,1.615582823753357,0.0,,
127,1.6345000267028809,0.0,,
128,1.674150824546814,0.0,,
129,1.6322674751281738,0.0,,
130,1.6438654661178589,0.0,,
131,1.6622475385665894,0.0,,
132,1.6310322284698486,0.0,,
133,1.5895434617996216,0.0,,
134,1.6702762842178345,0.0,,
135,1.5898840427398682,0.0,,
136,1.6145988702774048,0.0,,
137,1.6091424226760864,0.0,,
138,1.5524920225143433,0.0,,
139,1.6123254299163818,0.0,,
140,1.5822358131408691,0.0,,
141,1.634581446647644,0.0,,
142,1.6193856000900269,0.0,,
143,1.6314866542816162,0.0,,
144,1.675812005996704,0.0,,
145,1.5745974779129028,0.0,,
146,1.6255745887756348,0.0,,
147,1.6528948545455933,0.0,,
148,1.7054425477981567,0.0,,
149,1.6784738302230835,0.0,,
150,1.609652400016785,0.0,,
151,1.5858179330825806,0.0,,
152,1.6505622863769531,0.0,,
153,1.5832569599151611,0.0,,
154,1.660356044769287,0.0,,
155,1.604047179222107,0.0,,
156,1.6189550161361694,0.0,,
157,1.5922037363052368,0.0,,
