epoch,lossRate,learnRate,trainAcc,testAcc
0,1.621135711669922,0.0001,37.42761353245961,37.39115290839429
1,1.6597044467926023,1e-05,37.20990987068402,36.537791710205504
2,1.6346964836120603,1e-05,37.371010580397964,37.30407523510972
3,1.684476613998413,1e-05,37.175077284799926,37.669801462904914
4,1.6055641174316406,1.0000000000000002e-06,37.54517350981843,37.06025774991292
5,1.6075093746185305,1.0000000000000002e-06,37.601776461880085,37.11250435388366
6,1.6367332935333252,1.0000000000000002e-06,37.218618017155045,36.74677812608847
7,1.65765118598938,1.0000000000000002e-06,37.371010580397964,37.09508881922675
8,1.6456469297409058,1.0000000000000002e-07,37.51469499716985,37.18216649251132
9,1.5813344717025757,1.0000000000000002e-07,37.34053206774937,36.868686868686865
10,1.5822956562042236,1.0000000000000002e-07,37.179431358035444,36.79902473005921
11,1.6247870922088623,1.0000000000000002e-07,37.131536552444814,36.71194705677464
12,1.5652215480804443,1.0000000000000002e-07,37.51904907040536,36.81644026471612
13,1.5817192792892456,1.0000000000000002e-07,37.257804676274645,37.25182863113898
14,1.597910761833191,1.0000000000000002e-07,37.27086689598119,37.25182863113898
15,1.6178795099258425,1.0000000000000002e-07,37.23168023686158,36.46812957157784
16,1.558448314666748,1.0000000000000002e-07,37.262158749510164,36.27655869035179
17,1.6367406845092771,1.0000000000000002e-07,37.40148909304654,37.02542668059909
18,1.565664768218994,1.0000000000000002e-07,37.30134540862977,37.39115290839429
19,1.652347207069397,1.0000000000000002e-07,37.70192014629686,37.04284221525601
20,1.6083626747131348,1.0000000000000002e-07,,
21,1.6209934949874878,1.0000000000000002e-07,,
22,1.6328670978546145,1.0000000000000002e-07,,
23,1.642520546913147,1.0000000000000002e-07,,
24,1.624677300453186,1.0000000000000002e-07,,
25,1.6260550022125244,1.0000000000000002e-07,,
26,1.6424458026885986,1.0000000000000002e-07,,
27,1.6396127939224243,1.0000000000000002e-07,,
28,1.5660324096679688,1.0000000000000002e-07,,
29,1.5841974020004272,1.0000000000000002e-07,,
30,1.6786354780197144,1.0000000000000002e-07,,
31,1.603149652481079,1.0000000000000002e-07,,
32,1.637991189956665,1.0000000000000002e-07,,
33,1.6179600954055786,1.0000000000000002e-07,,
34,1.6160988807678225,1.0000000000000002e-07,,
35,1.622902512550354,1.0000000000000002e-07,,
36,1.5924639701843262,1.0000000000000002e-07,,
37,1.6317346096038818,1.0000000000000002e-07,,
38,1.6498750448226929,1.0000000000000002e-07,,
39,1.6252520084381104,1.0000000000000002e-07,,
40,1.6408745050430298,1.0000000000000002e-07,,
41,1.635905385017395,1.0000000000000002e-07,,
42,1.5857542753219604,1.0000000000000002e-07,,
43,1.6010926961898804,1.0000000000000002e-07,,
44,1.5762033462524414,1.0000000000000002e-07,,
45,1.6305551528930664,1.0000000000000002e-07,,
46,1.631320834159851,1.0000000000000002e-07,,
47,1.6094104051589966,1.0000000000000002e-07,,
48,1.6178101301193235,1.0000000000000002e-07,,
49,1.624173283576965,1.0000000000000002e-07,,
50,1.624348759651184,1.0000000000000002e-07,,
51,1.61125648021698,1.0000000000000002e-07,,
52,1.6165331602096558,1.0000000000000002e-07,,
53,1.6400154829025269,1.0000000000000002e-07,,
54,1.5707659721374512,1.0000000000000002e-07,,
55,1.5977885723114014,1.0000000000000002e-07,,
56,1.603434443473816,1.0000000000000002e-07,,
57,1.6009644269943235,1.0000000000000002e-07,,
58,1.5978769063949585,1.0000000000000002e-07,,
59,1.6581690311431885,1.0000000000000002e-07,,
60,1.6311612129211426,1.0000000000000002e-07,,
61,1.5586007833480835,1.0000000000000002e-07,,
62,1.6068317890167236,1.0000000000000002e-07,,
63,1.626350164413452,1.0000000000000002e-07,,
64,1.616605281829834,1.0000000000000002e-07,,
65,1.6399725675582886,1.0000000000000002e-07,,
66,1.627938151359558,1.0000000000000002e-07,,
67,1.6235847473144531,1.0000000000000002e-07,,
68,1.5710391998291016,1.0000000000000002e-07,,
69,1.5878427028656006,1.0000000000000002e-07,,
70,1.5427242517471311,1.0000000000000002e-07,,
71,1.5316879749298096,1.0000000000000002e-07,,
72,1.587955117225647,1.0000000000000002e-07,,
73,1.624277114868164,1.0000000000000002e-07,,
74,1.6746970415115356,1.0000000000000002e-07,,
75,1.6061584949493408,1.0000000000000002e-07,,
76,1.618066430091858,1.0000000000000002e-07,,
77,1.6351168155670166,1.0000000000000002e-07,,
78,1.5843069553375244,1.0000000000000002e-07,,
79,1.6322160959243774,1.0000000000000002e-07,,
80,1.5858423709869385,1.0000000000000002e-07,,
81,1.6324336528778076,1.0000000000000002e-07,,
82,1.561746597290039,1.0000000000000002e-07,,
83,1.5892138481140137,1.0000000000000002e-07,,
84,1.602117657661438,1.0000000000000002e-07,,
85,1.6128909587860107,1.0000000000000002e-07,,
86,1.5479751825332642,1.0000000000000002e-07,,
87,1.5546268224716189,1.0000000000000002e-07,,
88,1.6366976499557495,1.0000000000000002e-07,,
89,1.6043895483016968,1.0000000000000002e-07,,
90,1.5878918170928955,1.0000000000000002e-07,,
91,1.611971139907837,1.0000000000000002e-07,,
92,1.6277635097503662,1.0000000000000002e-07,,
93,1.630380392074585,1.0000000000000002e-07,,
94,1.632183074951172,1.0000000000000002e-07,,
95,1.6420714855194092,1.0000000000000002e-07,,
96,1.6550244092941284,1.0000000000000002e-07,,
97,1.6110767126083374,1.0000000000000002e-07,,
98,1.6029351949691772,1.0000000000000002e-07,,
99,1.552529215812683,1.0000000000000002e-07,,
