epoch,lossRate,learnRate,trainAcc,testAcc
0,1.6970731019973757,0.0001,34.00531196934732,33.89063044235458
1,1.6510196924209597,1e-05,34.54521705055079,33.90804597701149
2,1.6464942693710327,1e-05,34.514738537902204,33.92546151166841
3,1.6729905605316162,1e-05,34.24478599730047,34.46534308603274
4,1.6687566041946411,1.0000000000000002e-06,34.29703487612661,34.06478578892372
5,1.6746371984481812,1.0000000000000002e-06,34.749858492619836,34.326018808777434
6,1.6898646354675293,1.0000000000000002e-06,34.575695563199375,34.238941135492865
7,1.671432375907898,1.0000000000000002e-06,34.30574302259764,33.96029258098224
8,1.660001516342163,1.0000000000000002e-07,34.15770453259024,34.55242075931731
9,1.6407819986343384,1.0000000000000002e-07,34.192537118474334,33.75130616509927
10,1.6491069793701172,1.0000000000000002e-07,34.02708233552488,33.03726924416579
11,1.6647473573684692,1.0000000000000002e-07,33.98789567640528,33.75130616509927
12,1.6607216596603394,1.0000000000000002e-07,33.94435494405016,33.96029258098224
13,1.6471858024597168,1.0000000000000002e-07,34.15770453259024,34.18669453152211
14,1.6619391441345217,1.0000000000000002e-07,34.340575608481736,33.99512365029606
15,1.6835495233535769,1.0000000000000002e-07,34.41894892672095,33.12434691745036
16,1.6155283451080322,1.0000000000000002e-07,34.39717856054339,33.80355276907001
17,1.7018455266952517,1.0000000000000002e-07,34.000957896111814,33.33333333333333
18,1.6727652549743652,1.0000000000000002e-07,34.58004963643488,33.26367119470568
19,1.6618837118148804,1.0000000000000002e-07,34.15770453259024,34.413096482062
20,1.646817922592163,1.0000000000000002e-07,,
21,1.6989295482635498,1.0000000000000002e-07,,
22,1.718578815460205,1.0000000000000002e-07,,
23,1.6934555768966677,1.0000000000000002e-07,,
24,1.6892107725143433,1.0000000000000002e-07,,
25,1.6412913799285889,1.0000000000000002e-07,,
26,1.6903642416000366,1.0000000000000002e-07,,
27,1.6264768838882446,1.0000000000000002e-07,,
28,1.6734784841537476,1.0000000000000002e-07,,
29,1.6413617134094238,1.0000000000000002e-07,,
30,1.6666594743728638,1.0000000000000002e-07,,
31,1.6167409420013428,1.0000000000000002e-07,,
32,1.6633306741714478,1.0000000000000002e-07,,
33,1.691176176071167,1.0000000000000002e-07,,
34,1.6265109777450562,1.0000000000000002e-07,,
35,1.64974844455719,1.0000000000000002e-07,,
36,1.6412155628204346,1.0000000000000002e-07,,
37,1.6876487731933594,1.0000000000000002e-07,,
38,1.7142877578735352,1.0000000000000002e-07,,
39,1.7032591104507446,1.0000000000000002e-07,,
40,1.676895260810852,1.0000000000000002e-07,,
41,1.6652204990386963,1.0000000000000002e-07,,
42,1.6435856819152832,1.0000000000000002e-07,,
43,1.7144593000411987,1.0000000000000002e-07,,
44,1.6853736639022827,1.0000000000000002e-07,,
45,1.6398128271102903,1.0000000000000002e-07,,
46,1.6626195907592771,1.0000000000000002e-07,,
47,1.6901873350143433,1.0000000000000002e-07,,
48,1.5996887683868408,1.0000000000000002e-07,,
49,1.6861315965652466,1.0000000000000002e-07,,
50,1.6566630601882937,1.0000000000000002e-07,,
51,1.6076360940933228,1.0000000000000002e-07,,
52,1.6214886903762815,1.0000000000000002e-07,,
53,1.6136672496795654,1.0000000000000002e-07,,
54,1.648324728012085,1.0000000000000002e-07,,
55,1.652298927307129,1.0000000000000002e-07,,
56,1.6865493059158323,1.0000000000000002e-07,,
57,1.7049334049224854,1.0000000000000002e-07,,
58,1.65554678440094,1.0000000000000002e-07,,
59,1.671761989593506,1.0000000000000002e-07,,
60,1.6611735820770264,1.0000000000000002e-07,,
61,1.6564916372299194,1.0000000000000002e-07,,
62,1.6810775995254517,1.0000000000000002e-07,,
63,1.6888521909713743,1.0000000000000002e-07,,
64,1.6346538066864014,1.0000000000000002e-07,,
65,1.645278811454773,1.0000000000000002e-07,,
66,1.704497218132019,1.0000000000000002e-07,,
67,1.6605979204177856,1.0000000000000002e-07,,
68,1.6602318286895752,1.0000000000000002e-07,,
69,1.6536531448364258,1.0000000000000002e-07,,
70,1.6833395957946775,1.0000000000000002e-07,,
71,1.6691707372665403,1.0000000000000002e-07,,
72,1.6327403783798218,1.0000000000000002e-07,,
73,1.6298859119415283,1.0000000000000002e-07,,
74,1.702016830444336,1.0000000000000002e-07,,
75,1.641578197479248,1.0000000000000002e-07,,
76,1.6491389274597168,1.0000000000000002e-07,,
77,1.6947455406188965,1.0000000000000002e-07,,
78,1.627909541130066,1.0000000000000002e-07,,
79,1.6819179058074951,1.0000000000000002e-07,,
80,1.6616296768188477,1.0000000000000002e-07,,
81,1.684968113899231,1.0000000000000002e-07,,
82,1.6638609170913696,1.0000000000000002e-07,,
83,1.6235384941101074,1.0000000000000002e-07,,
84,1.6781615018844604,1.0000000000000002e-07,,
85,1.6886813640594482,1.0000000000000002e-07,,
86,1.6851694583892822,1.0000000000000002e-07,,
87,1.695255160331726,1.0000000000000002e-07,,
88,1.621720314025879,1.0000000000000002e-07,,
89,1.6674535274505615,1.0000000000000002e-07,,
90,1.674508810043335,1.0000000000000002e-07,,
91,1.667281985282898,1.0000000000000002e-07,,
92,1.6443099975585938,1.0000000000000002e-07,,
93,1.639617681503296,1.0000000000000002e-07,,
94,1.6142915487289429,1.0000000000000002e-07,,
95,1.6862125396728516,1.0000000000000002e-07,,
96,1.6371103525161743,1.0000000000000002e-07,,
97,1.6456702947616575,1.0000000000000002e-07,,
98,1.6747974157333374,1.0000000000000002e-07,,
99,1.7161446809768677,1.0000000000000002e-07,,
