epoch,lossRate,learnRate,trainAcc,testAcc
0,1.78009295463562,1.0000000000000002e-07,26.35085122131754,26.52385928247997
1,1.7756513357162476,1.0000000000000006e-12,26.25070753690077,26.73284569836294
2,1.7848880290985107,1.000000000000001e-16,26.23764531719423,26.192964123998607
3,1.7813829183578491,1.0000000000000012e-21,26.54243044368006,26.349703935910828
4,1.782692551612854,1.0000000000000014e-25,26.19845865807463,26.332288401253912
5,1.7952203750610352,1.0000000000000017e-30,26.08089868071581,26.489028213166137
6,1.7934025526046753,1.0000000000000019e-34,26.3726215874951,25.983977708115642
7,1.772910475730896,1.000000000000002e-39,26.14185570601297,25.84465343086032
8,1.760525107383728,1.0000000000000023e-43,26.08089868071581,25.89690003483107
9,1.7845737934112549,1.0000000000000024e-48,26.23764531719423,25.51375827237896
10,1.7557651996612549,1.0000000000000026e-52,26.285540122784866,26.07105538140021
11,1.7805871963500977,1.000000000000003e-57,26.12879348630644,26.17554858934169
12,1.765408992767334,1.0000000000000035e-61,26.194104584839117,26.436781609195396
13,1.7978389263153076,1.0000000000000038e-66,26.307310488962422,26.59352142110763
14,1.7566049098968506,1.0000000000000042e-70,26.25070753690077,26.297457331940087
15,1.746648192405701,1.0000000000000044e-75,26.20716680454565,26.332288401253912
16,1.7509065866470337,1.0000000000000045e-79,26.59032524927069,26.12330198537095
17,1.7528483867645264,1.0000000000000048e-84,26.44228675926329,25.84465343086032
18,1.7998751401901243,1.000000000000005e-88,26.215874951016673,26.17554858934169
19,1.7604482173919678,1.0000000000000054e-93,26.12008533983541,25.79240682688958
20,1.7674436569213867,1.0000000000000058e-97,26.368267514259593,26.489028213166137
21,1.7390437126159668,1.000000000000006e-102,26.14185570601297,26.12330198537095
22,1.7240619659423828,1.0000000000000064e-106,26.4466408324988,25.949146638801814
23,1.7631707191467283,1.0000000000000066e-111,26.215874951016673,25.687913618948098
24,1.781295657157898,1.0000000000000069e-115,26.19845865807463,25.72274468826193
25,1.7588887214660645,1.000000000000007e-120,26.15927199895502,26.28004179728317
26,1.7746315002441406,1.0000000000000073e-124,26.2986023424914,25.46151166840822
27,1.7905515432357788,1.0000000000000076e-129,26.44228675926329,26.767676767676768
28,1.7518645524978638,1.0000000000000079e-133,25.99381721600557,26.00139324277255
