epoch,lossRate,learnRate,trainAcc,testAcc
0,0.9180441498756408,0.0008802029828000149,72.09039056036922,52.75165447579241
1,0.8091640472412109,0.000578217232520115,66.1862672530152,52.78648554510623
2,0.75758957862854,0.00023875071764202534,72.28632385596725,53.3611981887844
3,0.8428722023963928,2.44717418524232e-05,67.9496669133975,52.52525252525253
4,0.6495465636253357,3.806023374435659e-05,70.05268428614968,52.78648554510623
5,0.7606460452079773,0.00027300475013022663,71.58096399181434,54.70219435736677
6,0.7946412563323975,0.0006167226819279532,67.34445073366135,52.14211076280042
7,0.812064528465271,0.0009045084971874741,72.58675490921758,53.866248693834905
8,0.8356031775474548,0.0009984586668665648,60.80027866068707,49.35562521769418
9,0.8519488573074341,0.000853553390593274,72.67383637392781,53.76175548589342
10,0.7647610306739807,0.0005392295478639224,68.29363869900291,52.15952629745734
11,0.6925498843193054,0.00020610737385376356,69.88722950320025,53.32636711947056
12,0.6965487003326416,1.3815039801161667e-05,71.78995950711891,53.58760013932427
13,0.7325501441955566,5.4496737905816116e-05,69.47794661906214,52.78648554510623
14,0.7285972237586975,0.00030865828381745534,72.2993860756738,53.396029258098224
15,0.7744869589805603,0.0006545084971874726,66.77406713980929,51.91570881226054
16,0.8258500695228577,0.0009263200821770449,72.72173117951843,53.308951584813656
17,0.8059415221214294,0.000993844170297568,68.48521792136543,52.769070010449326
18,0.8851475715637207,0.0008247240241650901,72.36469717420647,53.48310693138279
19,0.8883729577064514,0.0004999999999999997,69.28636739669962,52.612330198537094
20,0.7945871949195862,0.0001752759758349087,69.15139112639875,53.22187391152908
21,0.701823353767395,6.155829702431108e-06,71.76383506770584,54.16231278300244
22,0.8288252353668213,7.367991782295361e-05,65.90325249270693,52.75165447579241
23,0.8509057760238647,0.0003454915028125259,72.743501545696,53.274120515499824
24,0.8574126958847046,0.0006913417161825452,62.367745025471336,51.86346220828979
25,0.8853750228881836,0.0009455032620941843,72.3342186615579,54.17972831765935
26,0.8848065733909607,0.0009861849601988395,66.53459311185614,50.78369905956113
27,0.8892543315887451,0.000793892626146236,72.06862019419167,53.413444792755136
28,0.7913239002227783,0.00046077045213607835,70.92349893325206,54.04040404040404
29,0.7725491523742676,0.00014644660940672552,67.39669961248748,52.385928247997214
30,0.7424821257591248,1.5413331334360729e-06,72.28632385596725,53.60501567398119
31,0.7131108045578003,9.549150281252607e-05,67.60134105455654,51.81121560431905
32,0.7449403405189514,0.00038327731807204717,72.9655592807071,53.58760013932427
33,0.7513520121574402,0.0007269952498697739,67.28349370836418,52.43817485196796
34,0.804445743560791,0.0009619397662556443,72.79139635128664,53.988157436433305
35,0.9211191534996032,0.0009755282581475781,69.39521922758742,53.32636711947056
36,0.8252037763595581,0.0007612492823579757,69.34732442199677,50.88819226750261
37,0.7481063008308411,0.0004217827674798839,72.62158749510166,53.44827586206896
38,0.7513230443000793,0.00011979701719998512,62.00200287368833,48.67641936607453
39,0.7431005239486694,0.0,73.01345408629774,53.692093347265754
40,0.7675068974494934,0.00011979701719998433,,
41,0.7422733306884766,0.0004217827674798827,,
42,0.8912612199783325,0.000761249282357975,,
43,0.8672192692756653,0.0009755282581475776,,
44,0.8169931769371033,0.0009619397662556443,,
45,0.8193061351776123,0.0007269952498697743,,
46,0.7749203443527222,0.00038327731807204836,,
47,0.7094382047653198,9.549150281252668e-05,,
48,0.6625587940216064,1.5413331334373496e-06,,
49,0.8083480000495911,0.0001464466094068579,,
50,0.7853673100471497,0.0004607704521364923,,
51,0.8436230421066284,0.0007938926261469518,,
52,0.8965839147567749,0.0009861849601997266,,
53,0.8273689150810242,0.0009455032620950361,,
54,0.7982317209243774,0.0006913417161831658,,
55,0.7331122159957886,0.0003454915028128362,,
56,0.7698166370391846,7.367991782302145e-05,,
57,0.7874064445495605,6.155829702436322e-06,,
58,0.712005078792572,0.0001752759758350672,,
59,0.7515079975128174,0.0005000000000004526,,
60,0.8104726076126099,0.0008247240241658336,,
61,0.827089786529541,0.0009938441702984633,,
62,0.8235707879066467,0.0009263200821778807,,
63,0.8554458022117615,0.000654508497188064,,
64,0.7647980451583862,0.00030865828381773354,,
65,0.7836215496063232,5.449673790586531e-05,,
66,0.8184307813644409,1.3815039801160827e-05,,
67,0.8126149773597717,0.00020610737385376348,,
68,0.7085933685302734,0.0005392295478639228,,
69,0.8411840796470642,0.0008535533905932747,,
70,0.7796874642372131,0.0009984586668665655,,
71,0.8503239750862122,0.0009045084971874755,,
72,0.8076475858688354,0.0006167226819279555,,
73,0.8383188247680664,0.0002730047501302289,,
74,0.725681722164154,3.806023374435746e-05,,
75,0.76278156042099,2.4471741852445752e-05,,
76,0.7896081209182739,0.0002387507176422419,,
77,0.8165961503982544,0.0005782172325206344,,
78,0.8067700862884521,0.0008802029828008065,,
79,0.8717997074127197,0.0010000000000008997,,
80,0.9120612740516664,0.0008802029828008072,,
81,0.6889942288398743,0.0005782172325206356,,
82,0.749553382396698,0.00023875071764224048,,
83,0.7348464131355286,2.4471741852446383e-05,,
84,0.7014991641044617,3.8060233744355256e-05,,
85,0.7849569320678711,0.0002730047501302266,,
86,0.7927806973457336,0.0006167226819279524,,
87,0.7660714983940125,0.0009045084971874724,,
88,0.8845897912979126,0.000998458666866562,,
89,0.7857562899589539,0.0008535533905932733,,
90,0.8192798495292664,0.0005392295478639237,,
91,0.7568891048431396,0.00020610737385376462,,
92,0.746734619140625,1.381503980116213e-05,,
93,0.7731608748435974,5.449673790586433e-05,,
94,0.7696473002433777,0.0003086582838177314,,
95,0.737638533115387,0.0006545084971880616,,
96,0.7712181806564331,0.0009263200821778791,,
97,0.8772532939910889,0.0009938441702984635,,
98,0.8903554081916809,0.0008247240241658347,,
99,0.8258370757102966,0.0005000000000004501,,
100,0.8020310401916504,0.00017527597583506604,,
101,0.7173124551773071,6.1558297024367064e-06,,
102,0.7500948309898376,7.367991782295395e-05,,
103,0.8237183690071106,0.0003454915028125265,,
104,0.8186255693435669,0.000691341716182545,,
105,0.8664301633834839,0.0009455032620941839,,
106,0.8489084839820862,0.0009861849601988393,,
107,0.8808859586715698,0.0007938926261462406,,
108,0.7797824740409851,0.0004607704521360755,,
109,0.7574363350868225,0.0001464466094067249,,
110,0.7288272380828857,1.541333133435849e-06,,
111,0.7553715109825134,9.549150281261342e-05,,
112,0.7161656022071838,0.0003832773180723874,,
113,0.8596286773681641,0.0007269952498704228,,
114,0.8966665267944336,0.0009619397662565061,,
115,0.831995964050293,0.000975528258148454,,
116,0.7868815064430237,0.0007612492823586617,,
117,0.7937629222869873,0.00042178276748026006,,
118,0.7797967195510864,0.00011979701720009437,,
119,0.8077040910720825,0.0,,
120,0.8215579390525818,0.00011979701719998245,,
121,0.8005788326263428,0.00042178276747988124,,
122,0.8236143589019775,0.0007612492823579724,,
123,0.7729927897453308,0.0009755282581475762,,
124,0.8958799839019775,0.0009619397662556423,,
125,0.8885375261306763,0.0007269952498697757,,
126,0.7763980031013489,0.0003832773180720563,,
127,0.7215829491615295,9.54915028125274e-05,,
128,0.7528378367424011,1.5413331334345198e-06,,
129,0.764902651309967,0.00014644660940659338,,
130,0.7845146059989929,0.0004607704521356616,,
131,0.7698981761932373,0.00079389262614552,,
